"行政區","縣市","型態","房價","面積","屋齡","車位","管理"
"新北市板橋區","新北市","套房",5240000,13.286,16,"無車位","有管理"
"新北市板橋區","新北市","大樓",2.1e+07,53.319,5,"有車位","有管理"
"新北市土城區","新北市","大樓",15600000,34.915,17,"有車位","有管理"
"新北市土城區","新北市","華廈",1.5e+07,34.803,20,"無車位","有管理"
"新北市板橋區","新北市","套房",6250000,14.278,6,"無車位","有管理"
"新北市土城區","新北市","公寓",7800000,27.606,31,"無車位","無管理"
"新北市板橋區","新北市","公寓",10400000,18.247,38,"無車位","無管理"
"新北市土城區","新北市","公寓",8600000,26.805,33,"無車位","無管理"
"新北市土城區","新北市","大樓",11800000,32.643,21,"無車位","有管理"
"新北市板橋區","新北市","大樓",8410000,17.472,16,"無車位","有管理"
"新北市林口區","新北市","透天",18500000,63.38,36,"無車位","無管理"
"新北市新莊區","新北市","公寓",7650000,26.009,30,"無車位","無管理"
"新北市新莊區","新北市","公寓",10500000,33.408,34,"無車位","無管理"
"新北市五股區","新北市","華廈",9e+06,33.883,10,"有車位","有管理"
"新北市新莊區","新北市","大樓",9050000,28.223,20,"無車位","有管理"
"新北市新店區","新北市","大樓",15400000,38.693,14,"有車位","有管理"
"新北市新店區","新北市","公寓",13500000,29.96,30,"無車位","無管理"
"新北市新店區","新北市","大樓",17900000,48.718,9,"無車位","有管理"
"新北市新店區","新北市","大樓",13200000,55.312,19,"無車位","有管理"
"新北市新店區","新北市","公寓",11600000,26.051,36,"無車位","無管理"
"新北市新店區","新北市","透天",2790000,3.312,45,"無車位","無管理"
"新北市深坑區","新北市","公寓",7300000,29.116,35,"無車位","無管理"
"新北市新店區","新北市","大樓",23200000,55.678,1,"有車位","有管理"
"新北市新店區","新北市","華廈",17800000,38.871,9,"有車位","有管理"
"新北市新店區","新北市","大樓",15300000,37.492,6,"有車位","有管理"
"新北市汐止區","新北市","公寓",7e+06,27.779,30,"無車位","無管理"
"新北市汐止區","新北市","大樓",6e+06,25.791,18,"有車位","有管理"
"新北市汐止區","新北市","大樓",10500000,36.318,15,"有車位","有管理"
"新北市汐止區","新北市","透天",31700000,54.752,35,"無車位","無管理"
"新北市汐止區","新北市","大樓",1.5e+07,46.903,13,"有車位","有管理"
"新北市淡水區","新北市","大樓",11800000,49.652,1,"無車位","有管理"
"新北市八里區","新北市","華廈",5800000,30.489,19,"無車位","無管理"
"新北市淡水區","新北市","大樓",10200000,23.97,13,"有車位","有管理"
"新北市淡水區","新北市","華廈",6980000,31.772,12,"無車位","有管理"
"新北市淡水區","新北市","大樓",4190000,25.011,1,"有車位","有管理"
"新北市八里區","新北市","大樓",13700000,43.645,1,"有車位","有管理"
"新北市八里區","新北市","大樓",9360000,33.266,1,"有車位","有管理"
"新北市八里區","新北市","大樓",6400000,26.913,1,"無車位","有管理"
"新北市八里區","新北市","大樓",8500000,26.913,1,"無車位","有管理"
"新北市八里區","新北市","大樓",8280000,33.245,1,"無車位","有管理"
"新北市淡水區","新北市","公寓",6100000,31.732,32,"無車位","無管理"
"新北市八里區","新北市","大樓",8230000,25.706,1,"有車位","有管理"
"新北市淡水區","新北市","華廈",6e+06,34.198,17,"有車位","有管理"
"新北市淡水區","新北市","套房",4500000,14.55,5,"無車位","有管理"
"新北市淡水區","新北市","大樓",10400000,34.624,1,"有車位","有管理"
"新北市三重區","新北市","華廈",1.4e+07,52.735,15,"有車位","有管理"
"新北市三重區","新北市","大樓",19300000,37.51,1,"有車位","有管理"
"新北市三重區","新北市","大樓",20600000,40.541,1,"有車位","有管理"
"新北市三重區","新北市","大樓",18200000,37.51,1,"有車位","有管理"
"新北市三重區","新北市","公寓",8e+06,22.385,34,"無車位","無管理"
"新北市三重區","新北市","公寓",8300000,26.181,34,"無車位","無管理"
"新北市蘆洲區","新北市","大樓",12500000,58.222,18,"有車位","有管理"
"新北市中和區","新北市","公寓",7830000,26.986,28,"無車位","無管理"
"新北市中和區","新北市","公寓",6380000,24.424,31,"無車位","無管理"
"新北市中和區","新北市","公寓",6060000,20.676,37,"無車位","無管理"
"新北市中和區","新北市","大樓",14300000,31.033,17,"有車位","有管理"
"新北市中和區","新北市","公寓",8e+06,23.595,39,"無車位","無管理"
"新北市中和區","新北市","華廈",14600000,31.844,15,"有車位","有管理"
"新北市中和區","新北市","公寓",4500000,23.329,42,"無車位","無管理"
"新北市鶯歌區","新北市","套房",4200000,19.466,18,"有車位","有管理"
"新北市樹林區","新北市","公寓",7050000,26.2,37,"無車位","無管理"
"新北市樹林區","新北市","大樓",6950000,33.686,20,"有車位","有管理"
"新北市樹林區","新北市","公寓",11600000,29.476,34,"無車位","無管理"
"新北市三峽區","新北市","套房",2850000,11.87,18,"無車位","有管理"
"新北市樹林區","新北市","公寓",7e+06,24.866,34,"無車位","無管理"
"新北市三峽區","新北市","大樓",17200000,53.648,7,"有車位","有管理"
"新北市淡水區","新北市","大樓",7800000,36.061,21,"有車位","有管理"
"新北市蘆洲區","新北市","公寓",9500000,30.008,26,"無車位","無管理"
"新北市蘆洲區","新北市","華廈",17300000,44.958,8,"有車位","有管理"
"新北市蘆洲區","新北市","華廈",8100000,21.553,20,"無車位","有管理"
"新北市三重區","新北市","公寓",6680000,21.296,45,"無車位","無管理"
"新北市永和區","新北市","華廈",8600000,19.65,37,"無車位","有管理"
"新北市中和區","新北市","公寓",14800000,27.065,36,"無車位","無管理"
"新北市永和區","新北市","公寓",11600000,20.637,39,"無車位","無管理"
"新北市中和區","新北市","套房",8450000,17.07,18,"無車位","有管理"
"新北市永和區","新北市","大樓",11500000,20.615,8,"無車位","有管理"
"新北市板橋區","新北市","套房",7e+06,15.443,8,"無車位","有管理"
"新北市汐止區","新北市","大樓",3650000,19.675,20,"無車位","有管理"
"新北市汐止區","新北市","大樓",2.1e+07,41.796,1,"有車位","有管理"
"新北市汐止區","新北市","大樓",15900000,31.808,1,"有車位","有管理"
"新北市淡水區","新北市","套房",4850000,16.12,6,"有車位","有管理"
"新北市淡水區","新北市","套房",2600000,12.59,15,"無車位","有管理"
"新北市三重區","新北市","華廈",38900000,53.195,22,"有車位","有管理"
"新北市中和區","新北市","透天",23300000,41.234,44,"無車位","無管理"
"新北市汐止區","新北市","套房",2400000,11.108,18,"無車位","有管理"
"新北市淡水區","新北市","套房",1300000,11.931,25,"無車位","無管理"
"新北市淡水區","新北市","套房",6660000,24.185,9,"無車位","有管理"
"新北市汐止區","新北市","大樓",16300000,31.808,1,"有車位","有管理"
"新北市汐止區","新北市","大樓",15800000,31.808,1,"有車位","有管理"
"新北市汐止區","新北市","大樓",22700000,44.328,1,"有車位","有管理"
"新北市汐止區","新北市","大樓",11900000,22.908,1,"無車位","有管理"
"新北市新店區","新北市","大樓",13200000,23.438,5,"有車位","有管理"
"新北市板橋區","新北市","公寓",10600000,18.198,42,"無車位","無管理"
"新北市新莊區","新北市","公寓",1.2e+07,39.606,25,"無車位","無管理"
"新北市新莊區","新北市","公寓",5500000,21.983,37,"無車位","無管理"
"新北市中和區","新北市","公寓",6600000,20.927,29,"無車位","無管理"
"新北市中和區","新北市","公寓",6600000,21.006,29,"無車位","無管理"
"新北市樹林區","新北市","華廈",8300000,35.244,19,"有車位","無管理"
"新北市樹林區","新北市","華廈",6250000,22.092,8,"無車位","有管理"
"新北市樹林區","新北市","公寓",6700000,31.932,29,"無車位","無管理"
"新北市三峽區","新北市","大樓",6200000,27.878,8,"有車位","有管理"
"新北市樹林區","新北市","華廈",8200000,34.854,21,"無車位","有管理"
"新北市蘆洲區","新北市","大樓",29700000,54.12,3,"有車位","有管理"
"新北市蘆洲區","新北市","大樓",3e+07,52.771,3,"有車位","有管理"
"新北市淡水區","新北市","華廈",12500000,47.235,6,"有車位","有管理"
"新北市淡水區","新北市","大樓",19500000,77.162,5,"有車位","有管理"
"新北市淡水區","新北市","公寓",12200000,54.405,24,"有車位","有管理"
"新北市汐止區","新北市","套房",4300000,11.347,18,"無車位","有管理"
"新北市汐止區","新北市","大樓",6080000,14.348,7,"無車位","有管理"
"新北市林口區","新北市","華廈",13500000,49.707,5,"有車位","有管理"
"新北市新莊區","新北市","套房",4600000,12.962,6,"無車位","有管理"
"新北市新店區","新北市","大樓",11500000,41.282,12,"無車位","有管理"
"新北市深坑區","新北市","大樓",7900000,24.847,20,"無車位","無管理"
"新北市汐止區","新北市","大樓",9600000,24.772,19,"無車位","有管理"
"新北市樹林區","新北市","公寓",5e+06,31.221,21,"無車位","無管理"
"新北市三峽區","新北市","大樓",4900000,20.21,18,"無車位","有管理"
"新北市樹林區","新北市","大樓",4200000,21.281,19,"無車位","有管理"
"新北市三峽區","新北市","華廈",8e+06,41.403,22,"無車位","有管理"
"新北市中和區","新北市","公寓",9700000,27.095,34,"無車位","無管理"
"新北市中和區","新北市","公寓",11800000,28.193,34,"無車位","無管理"
"新北市永和區","新北市","公寓",9280000,22.494,38,"無車位","無管理"
"新北市中和區","新北市","華廈",1.7e+07,33.148,18,"有車位","有管理"
"新北市中和區","新北市","公寓",9050000,27.089,36,"無車位","無管理"
"新北市中和區","新北市","公寓",8e+06,16.054,38,"無車位","無管理"
"新北市中和區","新北市","套房",8350000,20.376,16,"無車位","有管理"
"新北市中和區","新北市","大樓",15400000,36.01,6,"無車位","有管理"
"新北市中和區","新北市","公寓",6e+06,24.2,34,"無車位","無管理"
"新北市中和區","新北市","公寓",9950000,29.772,25,"無車位","無管理"
"新北市中和區","新北市","大樓",11600000,23.819,8,"無車位","有管理"
"新北市中和區","新北市","公寓",4500000,21.006,37,"無車位","無管理"
"新北市中和區","新北市","大樓",29400000,51.785,6,"有車位","有管理"
"新北市三重區","新北市","大樓",32500000,76.351,2,"有車位","有管理"
"新北市三重區","新北市","大樓",23400000,57.874,6,"有車位","有管理"
"新北市三重區","新北市","公寓",6800000,24.109,31,"無車位","無管理"
"新北市蘆洲區","新北市","華廈",10300000,28.005,17,"無車位","無管理"
"新北市三重區","新北市","大樓",17200000,36.899,7,"有車位","有管理"
"新北市三重區","新北市","公寓",6650000,29.342,33,"無車位","無管理"
"新北市蘆洲區","新北市","公寓",10500000,35.114,28,"無車位","無管理"
"新北市蘆洲區","新北市","大樓",1.1e+07,31.469,16,"無車位","有管理"
"新北市三重區","新北市","大樓",2.5e+07,55.832,1,"有車位","有管理"
"新北市三重區","新北市","公寓",9750000,35.937,30,"無車位","無管理"
"新北市淡水區","新北市","大樓",6200000,28.178,18,"無車位","有管理"
"新北市淡水區","新北市","大樓",1e+07,38.439,14,"有車位","有管理"
"新北市淡水區","新北市","大樓",12600000,52.039,0,"有車位","有管理"
"新北市淡水區","新北市","大樓",1.5e+07,47.368,3,"有車位","有管理"
"新北市淡水區","新北市","大樓",6500000,41.095,19,"無車位","有管理"
"新北市八里區","新北市","大樓",2370000,11.35,16,"無車位","有管理"
"新北市淡水區","新北市","華廈",6110000,27.906,0,"無車位","有管理"
"新北市淡水區","新北市","華廈",5680000,25.918,0,"無車位","有管理"
"新北市淡水區","新北市","華廈",6110000,28.25,0,"有車位","有管理"
"新北市淡水區","新北市","華廈",6280000,27.906,0,"無車位","有管理"
"新北市淡水區","新北市","華廈",5940000,27.906,0,"有車位","有管理"
"新北市淡水區","新北市","華廈",5750000,26.723,0,"無車位","有管理"
"新北市淡水區","新北市","華廈",5650000,26.723,0,"有車位","有管理"
"新北市淡水區","新北市","華廈",6730000,28.25,0,"無車位","有管理"
"新北市淡水區","新北市","華廈",6230000,27.618,0,"無車位","有管理"
"新北市淡水區","新北市","華廈",6430000,26.938,0,"無車位","有管理"
"新北市淡水區","新北市","大樓",6970000,29.433,0,"有車位","有管理"
"新北市淡水區","新北市","大樓",7730000,36.587,0,"有車位","有管理"
"新北市淡水區","新北市","大樓",11400000,47.922,0,"有車位","有管理"
